book_id,authors,original_publication_year,title,average_rating,ratings_count,image_url
4084,Nora Roberts,2001.0,"Heaven and Earth (Three Sisters Island, #2)",4.13,28103,https://images.gr-assets.com/books/1345222134m/59830.jpg
4085,Dean Koontz,1989.0,The Bad Place,3.86,26848,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4088,Stephenie Meyer,2011.0,"The Twilight Saga: The Official Illustrated Guide (Twilight, #4.5)",4.23,24065,https://images.gr-assets.com/books/1344265906m/3609763.jpg
4090,Richard J. Foster,1978.0,Celebration of Discipline: The Path to Spiritual Growth,4.18,23026,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4091,Muriel Spark,1961.0,The Prime of Miss Jean Brodie,3.76,26538,https://images.gr-assets.com/books/1379598918m/517188.jpg
4092,Megan McCafferty,2001.0,"Sloppy Firsts (Jessica Darling, #1)",3.94,31757,https://images.gr-assets.com/books/1320531275m/138202.jpg
4093,Matthew Quick,2013.0,"Forgive Me, Leonard Peacock",3.93,27647,https://images.gr-assets.com/books/1370282544m/13477676.jpg
4094,Richard Peck,1998.0,"A Long Way from Chicago (A Long Way from Chicago, #1)",3.92,27642,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4095,James Patterson,1980.0,Cradle and All,3.87,25426,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4097,"Mariko Tamaki, Jillian Tamaki",2014.0,This One Summer,3.67,29592,https://images.gr-assets.com/books/1456895195m/18465566.jpg
4099,Nikki Sixx,2005.0,The Heroin Diaries: A Year In The Life Of A Shattered Rock Star,4.12,20531,https://images.gr-assets.com/books/1408936840m/1883838.jpg
4100,Paul Harding,2008.0,Tinkers,3.37,21665,https://images.gr-assets.com/books/1364258693m/4957350.jpg
4101,Terry Brooks,1991.0,"The Druid of Shannara (Heritage of Shannara, #2)",4.0,24815,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4102,Penelope Ward,2014.0,Stepbrother Dearest,4.14,34347,https://images.gr-assets.com/books/1407407844m/22843341.jpg
4103,Alan Lightman,1992.0,Einstein's Dreams,4.08,21241,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4104,"Fyodor Dostoyevsky, Richard Pevear, Larissa Volokhonsky",1872.0,Demons,4.26,20615,https://images.gr-assets.com/books/1386958613m/5695.jpg
4105,Sherrilyn Kenyon,2004.0,Seize the Night (Dark-Hunter #6),4.36,29053,https://images.gr-assets.com/books/1348418164m/84144.jpg
4110,Vikas Swarup,2005.0,Q & A,3.98,13986,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4112,Donald J. Sobol,1963.0,"Encyclopedia Brown, Boy Detective (Encyclopedia Brown, #1)",4.03,30283,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4113,C.J. Sansom,2003.0,"Dissolution (Matthew Shardlake, #1)",4.08,22863,https://images.gr-assets.com/books/1329914905m/138685.jpg
4114,Lisi Harrison,2004.0,"The Clique (The Clique, #1)",3.6,27783,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4115,Elizabeth Kolbert,2014.0,The Sixth Extinction: An Unnatural History,4.09,21113,https://images.gr-assets.com/books/1372677697m/17910054.jpg
4116,Ben Fountain,2012.0,Billy Lynn's Long Halftime Walk,3.81,20778,https://images.gr-assets.com/books/1336052759m/13325079.jpg
4117,Daniel H. Pink,2004.0,A Whole New Mind: Why Right-Brainers Will Rule the Future,3.95,20852,https://images.gr-assets.com/books/1309284710m/99315.jpg
4118,Lian Hearn,2002.0,"Across the Nightingale Floor (Tales of the Otori, #1)",4.06,23597,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4119,"Stephen Hawking, Leonard Mlodinow",2005.0,A Briefer History of Time,4.19,19838,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4120,Richard Dawkins,1986.0,The Blind Watchmaker: Why the Evidence of Evolution Reveals a Universe Without Design,4.08,21141,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4121,Nora Roberts,2002.0,"Face the Fire (Three Sisters Island, #3)",4.15,27206,https://images.gr-assets.com/books/1330175555m/59822.jpg
4122,Ronald H. Balson,2010.0,Once We Were Brothers,4.28,13856,https://images.gr-assets.com/books/1376835596m/17834834.jpg
4124,Dean Koontz,2004.0,Life Expectancy,3.98,24584,https://images.gr-assets.com/books/1308458308m/16435.jpg
4125,Cinda Williams Chima,2008.0,"The Dragon Heir (The Heir Chronicles, #3)",4.14,28845,https://images.gr-assets.com/books/1304657191m/2866413.jpg
4126,Ellen Hopkins,2010.0,"Fallout (Crank, #3)",4.29,25592,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4127,Patricia Cornwell,1999.0,"Black Notice (Kay Scarpetta, #10)",3.85,27472,https://images.gr-assets.com/books/1388461944m/123598.jpg
4128,Emma Donoghue,2016.0,The Wonder,3.65,26981,https://images.gr-assets.com/books/1463229441m/28449257.jpg
4129,Alison Weir,2006.0,Innocent Traitor,3.94,24976,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4130,John Irving,2001.0,The Fourth Hand,3.3,23277,https://images.gr-assets.com/books/1375776688m/4656.jpg
4131,Dennis Lehane,1998.0,"Gone, Baby, Gone (Kenzie & Gennaro, #4)",4.14,23899,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4133,Kristin Hannah,1999.0,On Mystic Lake,3.95,23050,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4134,Iris Johansen,1999.0,"The Killing Game (Eve Duncan, #2)",4.18,24790,https://images.gr-assets.com/books/1314902885m/78131.jpg
4135,Michelle Hodkin,2014.0,"The Retribution of Mara Dyer (Mara Dyer, #3)",4.14,35910,https://images.gr-assets.com/books/1417969205m/15768409.jpg
4137,Augusten Burroughs,2008.0,A Wolf at the Table,3.7,22175,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4138,Orson Scott Card,1987.0,"Seventh Son (Tales of Alvin Maker, #1)",3.86,26621,https://images.gr-assets.com/books/1327295457m/40290.jpg
4139,Michael Chabon,1988.0,The Mysteries of Pittsburgh,3.63,19778,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4140,James L. Swanson,2006.0,Manhunt: The 12-Day Chase for Lincoln's Killer,4.12,21927,https://images.gr-assets.com/books/1344193262m/146274.jpg
4141,Cecelia Ahern,2009.0,The Book of Tomorrow,3.66,24885,https://images.gr-assets.com/books/1276970678m/6631792.jpg
4143,Kasie West,2014.0,On the Fence,4.04,30934,https://images.gr-assets.com/books/1383229604m/18298225.jpg
4146,Michelle Moran,2007.0,Nefertiti,4.07,24959,https://images.gr-assets.com/books/1320449831m/481446.jpg
4147,David McRaney,2011.0,"You Are Not So Smart: Why You Have Too Many Friends on Facebook, Why Your Memory Is Mostly Fiction, and 46 Other Ways You're Deluding Yourself",3.85,20583,https://images.gr-assets.com/books/1391879112m/11709037.jpg
4148,Sara Donati,1998.0,"Into the Wilderness (Wilderness, #1)",4.1,25293,https://images.gr-assets.com/books/1320395200m/72854.jpg
4149,"Aeschylus, Robert Fagles, William Bedell Stanford",-458.0,"The Oresteia  (Ορέστεια, #1-3)",3.99,24588,https://images.gr-assets.com/books/1391822282m/1519.jpg
4150,Louise Penny,2013.0,"How the Light Gets In (Chief Inspector Armand Gamache, #9)",4.41,24325,https://images.gr-assets.com/books/1364312402m/17167084.jpg
4152,Ildefonso Falcones,2006.0,La catedral del mar,4.05,18906,https://images.gr-assets.com/books/1366301973m/54984.jpg
4153,Alison Weir,1996.0,The Life of Elizabeth I,4.05,23628,https://images.gr-assets.com/books/1320433923m/111222.jpg
4155,"Jon Stewart, Rory Albanese, Kevin Bleyer, Rich Bloomquist, Steve Bodow, Tim Carvell, Wyatt Cenac, Hallie Haglund, J.R. Havlan, David Javerbaum, Elliott Kalan, Josh Lieb, Sam Means, Jo Miller, John Oliver, Daniel Radosh, Jason Ross",2010.0,Earth (The Book): A Visitor's Guide to the Human Race,3.91,23240,https://images.gr-assets.com/books/1344264519m/8163722.jpg
4156,Rachel Vincent,2009.0,"My Soul to Take (Soul Screamers, #1)",3.88,35680,https://images.gr-assets.com/books/1454287869m/6315602.jpg
4157,Neale Donald Walsch,1996.0,"Conversations With God: An Uncommon Dialogue, Book 2",4.1,19444,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4158,Brodi Ashton,2012.0,"Everneath (Everneath, #1)",3.76,36153,https://images.gr-assets.com/books/1340210035m/9413044.jpg
4159,Janet Evanovich,2009.0,"Plum Spooky (Stephanie Plum, #14.5)",3.77,32890,https://images.gr-assets.com/books/1320400804m/3400816.jpg
4160,Paulo Coelho,1997.0,Warrior of the Light,3.69,19063,https://images.gr-assets.com/books/1359135200m/1426.jpg
4162,Jon Krakauer,2008.0,Where Men Win Glory: The Odyssey of Pat Tillman,4.03,21302,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4163,"Brother Andrew, Elizabeth Sherrill, John Sherrill",1964.0,God's Smuggler,4.32,22970,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4165,Kasie West,2015.0,The Fill-In Boyfriend,3.92,31656,https://images.gr-assets.com/books/1414605032m/18660447.jpg
4166,Meg Rosoff,2004.0,How I Live Now,3.58,28896,https://images.gr-assets.com/books/1327870252m/161426.jpg
4167,Garth Nix,2003.0,"Mister Monday (The Keys to the Kingdom, #1)",3.77,28430,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4170,"Lili St. Crow, Lilith Saintcrow",2009.0,"Strange Angels (Strange Angels, #1)",3.78,35169,https://images.gr-assets.com/books/1331244487m/6006518.jpg
4171,"Malika Oufkir, Michèle Fitoussi",1999.0,Stolen Lives: Twenty Years in a Desert Jail,4.08,16134,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4172,Nora Roberts,2009.0,Black Hills,4.08,26676,https://images.gr-assets.com/books/1303019108m/6013511.jpg
4173,"Mark Millar, Steve McNiven, Dexter Vines, Morry Hollowell",2006.0,Civil War: A Marvel Comics Event,4.05,23851,https://images.gr-assets.com/books/1345813608m/91714.jpg
4174,"Kim Carpenter, John R. Perry, Krickitt Carpenter",2000.0,The Vow: The Kim & Krickitt Carpenter Story,3.77,16705,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4175,Robert A. Heinlein,1951.0,The Puppet Masters,3.86,24641,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4177,Mercer Mayer,1983.0,Just Go to Bed,4.22,24452,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4179,"CLAMP, William Flanagan",2003.0,"xxxHolic, Vol. 1 (xxxHOLiC, #1)",4.17,23323,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4180,"Harry Allard, James  Marshall",1982.0,"Miss Nelson Is Back (Miss Nelson, #2)",4.33,26289,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4181,Kim Stanley Robinson,1994.0,"Green Mars (Mars Trilogy, #2)",3.91,24627,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4182,Tad Williams,1993.0,"To Green Angel Tower (Memory, Sorrow, and Thorn, #3)",4.16,25997,https://images.gr-assets.com/books/1347824309m/28691.jpg
4183,"Oscar Wilde, Inga Moore",1887.0,The Canterville Ghost,3.89,22152,https://images.gr-assets.com/books/1363935696m/45685.jpg
4184,"Bryan Lee O'Malley, Nathan Fairbairn",2014.0,Seconds,4.07,20595,https://images.gr-assets.com/books/1399502867m/18630542.jpg
4187,John Saul,1977.0,Suffer the Children,3.9,24533,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4188,Karen Cushman,1994.0,"Catherine, Called Birdy",3.7,31185,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4189,Jean Sasson,1992.0,Princess: A True Story of Life Behind the Veil in Saudi Arabia,4.0,20019,https://images.gr-assets.com/books/1377538002m/613283.jpg
4190,Terry Brooks,1986.0,"Magic Kingdom For Sale/Sold (Magic Kingdom of Landover, #1)",3.86,26995,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4191,"Joseph Murphy, Ian McMahan",1962.0,The Power of Your Subconscious Mind,4.12,16951,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4192,Anne Rice,2001.0,"Blood And Gold (The Vampire Chronicles, #8)",3.88,25780,https://images.gr-assets.com/books/1168274792m/31341.jpg
4193,Rae Carson,2012.0,"The Crown of Embers (Fire and Thorns, #2)",4.2,32885,https://images.gr-assets.com/books/1335241091m/10816908.jpg
4195,Kiera Cass,2014.0,"The Guard (The Selection, #2.5)",3.75,32401,https://images.gr-assets.com/books/1380307008m/18170039.jpg
4196,"Esther Forbes, Lynd Ward",1943.0,Johnny Tremain,3.62,30157,https://images.gr-assets.com/books/1308964858m/816870.jpg
4197,"Ernesto Che Guevara, Aleida Guevara March",1993.0,The Motorcycle Diaries: Notes on a Latin American Journey,3.79,18964,https://images.gr-assets.com/books/1354902593m/172732.jpg
4199,Ted Dekker,2003.0,"Black: The Birth of Evil (The Circle, #1)",4.21,23496,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4200,N.K. Jemisin,2010.0,"The Hundred Thousand Kingdoms (Inheritance Trilogy, #1)",3.8,28989,https://images.gr-assets.com/books/1303143211m/6437061.jpg
4201,Peggy Rathmann,1995.0,Officer Buckle & Gloria,4.16,24578,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4202,"Roberto Bolaño, Natasha Wimmer",1998.0,The Savage Detectives,4.09,17946,https://images.gr-assets.com/books/1342651149m/63033.jpg
4203,Gena Showalter,2012.0,"Alice in Zombieland (White Rabbit Chronicles, #1)",4.05,30537,https://images.gr-assets.com/books/1333628241m/11300302.jpg
4204,Aprilynne Pike,2009.0,"Spells (Wings, #2)",3.99,34331,https://images.gr-assets.com/books/1328316409m/6801582.jpg
4205,"Stefan Zweig, Joel Rotenberg, Hans Hausmann, Dirk Muller, Peter Gay, Willy Trenk-Trebitsch, Mario Adorf, Gert Westphal",1941.0,Chess Story,4.28,16716,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4207,Gordon Korman,2011.0,"The Medusa Plot (39 Clues: Cahills vs. Vespers, #1)",4.07,24489,https://images.gr-assets.com/books/1328836311m/11198312.jpg
4209,Nelson DeMille,2010.0,"The Lion (John Corey, #5)",4.22,21564,https://images.gr-assets.com/books/1259186800m/7164343.jpg
4210,Karen Marie Moning,2001.0,"Kiss of the Highlander (Highlander, #4)",4.31,32793,https://images.gr-assets.com/books/1400966202m/112754.jpg
4211,Sally Bedell Smith,2012.0,Elizabeth the Queen: The Life of a Modern Monarch,3.85,20063,https://images.gr-assets.com/books/1324343095m/12722468.jpg
4212,"Jo Nesbø, Charlotte Barslund",2014.0,The Son,4.07,19393,https://images.gr-assets.com/books/1390177620m/19101283.jpg
4213,"John Layman, Rob Guillory",2009.0,"Chew, Vol. 1: Taster's Choice",4.0,27570,https://images.gr-assets.com/books/1409985990m/6839093.jpg
4214,Linda Sue Park,2001.0,A Single Shard,3.87,27345,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4215,"Margaret Weis, Tracy Hickman",1986.0,"Time of the Twins (Dragonlance: Legends, #1)",4.13,24671,https://images.gr-assets.com/books/1390667790m/29187.jpg
4216,Christopher Moore,2012.0,Sacré Bleu: A Comedy d'Art,3.77,22559,https://images.gr-assets.com/books/1331321350m/7743117.jpg
4217,"Arkady Strugatsky, Boris Strugatsky, Antonina W. Bouis, Antonina W. Bouis, Theodore Sturgeon",1972.0,Roadside Picnic,4.21,17689,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4218,Meg Cabot,2008.0,"Queen of Babble Gets Hitched (Queen of Babble, #3)",3.82,28734,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4219,Elizabeth Gaskell,1853.0,Cranford,3.85,25805,https://images.gr-assets.com/books/1375746052m/182381.jpg
4220,Don DeLillo,1997.0,Underworld,3.92,19152,https://images.gr-assets.com/books/1334304280m/11761.jpg
4221,"Jack Kerouac, Aram Saroyan",1962.0,Big Sur,3.86,21875,https://images.gr-assets.com/books/1428984256m/50140.jpg
4222,P.G. Wodehouse,1919.0,"My Man Jeeves (Jeeves, #1)",4.13,23020,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4223,Melissa Marr,2010.0,"Radiant Shadows (Wicked Lovely, #4)",3.97,33385,https://images.gr-assets.com/books/1258758145m/6368610.jpg
4225,Amanda Palmer,2014.0,"The Art of Asking; or, How I Learned to Stop Worrying and Let People Help",3.97,20075,https://images.gr-assets.com/books/1408547261m/20980987.jpg
4226,Veronica Rossi,2014.0,"Into the Still Blue (Under the Never Sky, #3)",4.17,33983,https://images.gr-assets.com/books/1417467183m/14288998.jpg
4227,Ann Brashares,2007.0,The Last Summer (of You and Me),3.58,26094,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4228,"Garth Ennis, Steve Dillon",1997.0,"Preacher, Volume 2: Until the End of the World",4.28,24086,https://images.gr-assets.com/books/1309914965m/95406.jpg
4230,D.J. MacHale,2003.0,"The Lost City of Faar (Pendragon, #2)",4.16,25401,https://images.gr-assets.com/books/1431400965m/215543.jpg
4231,Elizabeth  George,1988.0,"A Great Deliverance (Inspector Lynley, #1)",4.06,28027,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4233,Shannon Hale,2004.0,"Enna Burning (The Books of Bayern, #2)",3.97,31710,https://images.gr-assets.com/books/1388286936m/248482.jpg
4234,Meg Cabot,2005.0,"Twilight (The Mediator, #6)",4.26,32489,https://images.gr-assets.com/books/1327959055m/93724.jpg
4236,"Beverly Cleary, Paul O. Zelinsky",1983.0,"Dear Mr. Henshaw (Leigh Botts, #1)",3.7,28979,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4238,Douglas Coupland,1991.0,Generation X: Tales for an Accelerated Culture,3.73,20030,https://images.gr-assets.com/books/1485623844m/3378.jpg
4239,Viet Thanh Nguyen,2015.0,The Sympathizer,4.0,20972,https://images.gr-assets.com/books/1423543886m/23168277.jpg
4240,Agatha Christie,1941.0,"Evil Under the Sun (Hercule Poirot, #23)",3.94,28776,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4242,"Mary O'Hara, Dave Blossom",1941.0,"My Friend Flicka (Flicka, #1)",4.15,25180,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4243,"Philippa Gregory, Mirjana Valent",2012.0,"The Kingmaker's Daughter (The Plantagenet and Tudor Novels, #4)",3.95,24258,https://images.gr-assets.com/books/1332688725m/12326644.jpg
4244,"Henrik Ibsen, William Archer",1890.0,Hedda Gabler,3.79,24567,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4246,Erika Johansen,2015.0,"The Invasion of the Tearling (The Queen of the Tearling, #2)",4.15,24341,https://images.gr-assets.com/books/1461864829m/22698568.jpg
4249,Cecelia Ahern,2006.0,A Place Called Here,3.66,22074,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4250,W. Somerset Maugham,1925.0,The Painted Veil,3.9,24113,https://images.gr-assets.com/books/1320421719m/99664.jpg
4251,Anne Rice,2002.0,"Blackwood Farm (The Vampire Chronicles, #9)",3.85,24567,https://images.gr-assets.com/books/1327522790m/31337.jpg
4252,Caroline Myss,1996.0,Anatomy of the Spirit: The Seven Stages of Power and Healing,4.12,20720,https://images.gr-assets.com/books/1320424261m/832543.jpg
